GENRE	DETAIL_TYPE	CONTENT	UNREPLACABLE	UNREMOVABLE	VERSION	EXPIRE	TYPE	SCRIPTFILE	EQUIPFUN	UNEQUIPFUN	ICONPATH	REMARK				END
67	17	Vâ HiÖp-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 8	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 8	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 8
67	18	Vâ T«ng-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 10	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 10	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 10
67	19	Vâ Linh-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 12	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 12	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 12
67	20	Vâ Hoµng-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 14	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 14	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 14
67	21	Vâ Hån-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 16	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 16	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 16
67	22	Vâ T«n-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 18	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 18	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 18
67	23	Vâ Th¸nh-T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 20	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 20	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 20
67	24	Vâ HiÒn-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 4	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 4	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 2<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 2
67	25	Vâ SÜ-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 6	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 6	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 4<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 4
67	26	Vâ S­-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 8	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 8	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 6<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 6
67	27	Vâ HiÖp-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 10	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 10	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 8<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 8
67	28	Vâ T«ng-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 12	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 12	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 10<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 10
67	29	Vâ Linh-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 14	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 14	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 12<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 12
67	30	Vâ Hoµng-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 16	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 16	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 14<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 14
67	31	Vâ Hån-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 18	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 18	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 16<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 16
67	32	Vâ T«n-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 20	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 20<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 20	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 18<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 18
67	33	Vâ Th¸nh-§¹i HiÖp	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 22<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 22<enter/><color=yellow>HiÖu qu¶ Èn:<color> T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 22<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 22	1	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 22<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 22	T¨ng tÊn c«ng ngò hµnh tÊt c¶ thuéc tİnh 22<enter/>Kh¸ng ngò hµnh tÊt c¶ thuéc tİnh 22
68	1	Vâ L©m T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
68	2	L·o ChiÕn H÷u	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
68	3	Ng­êi N¨ng §éng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
68	4	NhiÖm Vô §¹t Nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
69	1	Bang Chñ Vinh Dù	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\ÈÙÓş°ïÖ÷.spr					
69	2	Bang Héi Vinh Danh	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\ÈÙÒ«°ïÅÉ.spr					
70	1	Ph¸ Qu©n	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\ÆÆ¾ü.spr	B¸n trong Ngù C¸c				
71	1	Cöu Ngò Chİ T«n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
72	1	KÕt nghÜa	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\01½áÒå.spr					
72	2	HuÒ Thñ	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\02Ğ¯ÊÖ.spr					
72	3	Kim Lan	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\03½ğÀ¼.spr					
72	4	TÒ T©m	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\04ÆëĞÄ.spr					
72	5	§ång h­ëng	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\05Í¬Ïí.spr					
72	6	Phã Háa	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\06¸°»ğ.spr					
72	7	QuÇn Hïng	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\07ÈºĞÛ.spr					
72	8	Hîp m­u	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\08ºÏÄ±.spr					
72	9	Chİ Khİ	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\09×³Ö¾.spr					
72	10	§ång Cõu	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\b°ï»á³ÆºÅ\10Í¬³ğ.spr					
73	1	C¸i ThÕ Hµo KiÖt	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
74	1	Thiªn Xu	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> V« cô +50<enter/>TØ lÖ bŞ chÆn xuÊt chiªu -10%<enter/><color=yellow>HiÖu qu¶ Èn:<color> V« cô +50<enter/>TØ lÖ bŞ chÆn xuÊt chiªu -10%<enter/>	1	V« cô +50<enter/>TØ lÖ bŞ chÆn xuÊt chiªu -10%	V« cô +50<enter/>TØ lÖ bŞ chÆn xuÊt chiªu -10%
74	2	Thiªn Toµn	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> TØ lÖ ph¸t huy c«ng kİch lín nhÊt +10%<enter/>B¹o kİch +10<enter/><color=yellow>HiÖu qu¶ Èn:<color> TØ lÖ ph¸t huy c«ng kİch lín nhÊt +10%<enter/>B¹o kİch +10<enter/>	1	TØ lÖ ph¸t huy c«ng kİch lín nhÊt +10%<enter/>B¹o kİch +10	TØ lÖ ph¸t huy c«ng kİch lín nhÊt +10%<enter/>B¹o kİch +10
74	3	Thiªn C¬	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu:<color> Ph¸ §Şch +50<enter/>S¸t th­¬ng b¹o kİch 50<enter/><color=yellow>HiÖu qu¶ Èn:<color> Ph¸ §Şch +50<enter/>S¸t th­¬ng b¹o kİch 50<enter/>	1	Ph¸ §Şch +50<enter/>S¸t th­¬ng b¹o kİch 50	Ph¸ §Şch +50<enter/>S¸t th­¬ng b¹o kİch 50
75	1	Thiªn QuyÒn	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow> HiÖu øng Danh HiÖu: <color> t¨ng C«ng Kİch tÊt c¶ c¸c Ngò Hµnh 10 <enter/> t¨ng 30% C«ng Kİch <enter/><color=yellow> Èn hiÖu øng: <color> t¨ng C«ng Kİch tÊt c¶ Ngò Hµnh 10 <enter/> t¨ng 30% C«ng Kİch <enter/>	1	T¨ng thªm C«ng Kİch tÊt c¶ Ngò Hµnh 10<enter/> T¨ng 30% C«ng Kİch	T¨ng thªm C«ng Kİch tÊt c¶ Ngò Hµnh 10<enter/> T¨ng 30% C«ng Kİch
75	2	Ngäc H»ng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow> HiÖu øng Danh HiÖu: <color> t¨ng 8% x¸c suÊt xuÊt chiªu <enter/> t¨ng 15% x¸c suÊt B¸n Th­¬ng <enter/><color=yellow> Èn hiÖu øng: <color> t¨ng 8% x¸c suÊt xuÊt chiªu <enter/> t¨ng 15% xuÊt suÊt B¸n Th­¬ng <enter/>	1	T¨ng 8% x¸c suÊt xuÊt chiªu <enter/> t¨ng 15% x¸c suÊt B¸n Th­¬ng	T¨ng 8% x¸c suÊt xuÊt chiªu <enter/> t¨ng 15% x¸c suÊt B¸n Th­¬ng
76	1	Vâ §éng Cµn Kh«n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
77	1	Tinh Th«ng ThÇn Thó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
78	1	QuÇn Hïng ChiÕn	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr		<color=yellow>HiÖu qu¶ danh hiÖu: <color>Kh¸ng Ngò Hµnh +10<enter/>V« cô +20<enter/><color=yellow>HiÖu qu¶ Èn: <color>Kh¸ng Ngò Hµnh +10<enter/>V« cô +20<enter/>			
99	1	§¹i HiÖp	0	0	0	0	7	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\°ÔÍõ.spr					
100	1	Administrator	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	1	§Ö tö kı danh ThiÕu L©m	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	2	§Ö tö kı danh Vâ §ang	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	3	§Ö tö kı danh Nga Mi	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	4	§Ö tö kı danh C¸i Bang	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	5	§Ö tö kı danh §­êng M«n	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	6	§Ö tö kı danh D­¬ng Gia	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	7	§Ö tö kı danh Ngò §éc	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	8	§Ö tö kı danh C«n L«n	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	9	§Ö tö kı danh Minh Gi¸o	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
101	10	§Ö tö kı danh Thóy Yªn	0	0	0	0	3		Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr					
200	1	Ph¸ V­¬ng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\playertitle\phavuong.spr
200	2	ChiÕn ThÇn	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\playertitle\chienthan.spr
200	3	§Ö NhÊt Giang Hå	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\playertitle\denhatgiangho.spr
200	4	Duy Ng· §éc T«n	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\playertitle\duyngadocton.spr
200	5	Thî S¨n PhÇn Th­ëng	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\playertitle\thosanphanthuong.spr
