ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
37099	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31656;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37100	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31657;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37101	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31658;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37102	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31659;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37103	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31660;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37104	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31661;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37105	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31662;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37106	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31663;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37107	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31664;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37108	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31665;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37109	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31666;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37110	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31667;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37111	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31668;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37112	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31669;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37113	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31670;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37114	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Bµi	ËÎ»¢ÍşÔªË§ÁîÅÆ+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31671;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37115	1	N©ng CÊp Tèng-Uy Hæ So¸iHiÖu Kú	ËÎ»¢ÍşÔªË§ºÅÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31672;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37116	1	N©ng CÊp Tèng-Uy Hæ So¸iHiÖu Kú	ËÎ»¢ÍşÔªË§ºÅÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31673;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37117	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31674;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37118	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31675;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37119	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31676;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37120	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31677;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37121	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31678;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37122	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31679;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37123	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31680;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37124	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31681;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37125	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31682;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37126	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31683;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37127	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31684;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37128	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31685;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37129	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31686;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37130	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31687;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37131	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31688;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37132	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31689;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37133	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31690;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37134	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31691;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37135	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31692;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37136	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31693;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37137	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31694;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37138	1	N©ng CÊp Tèng-Uy Hæ So¸i LÖnh Kú	ËÎ»¢ÍşÔªË§ÁîÆì+70¸öÖìÈ¸¾«»ª+45¸öÌìî¸Áî+45¸öÌìÃÅ½ğÁî+15¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31695;1	2;1;31515;70	2;95;204;45	2;1;30370;45	2;1;31514;15				
37139	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31696;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37140	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31697;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37141	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31698;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37142	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31699;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37143	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31700;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37144	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31701;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37145	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31702;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37146	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31703;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37147	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31704;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37148	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31705;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37149	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31706;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37150	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31707;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37151	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31708;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37152	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31709;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37153	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31710;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37154	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31711;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37155	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31712;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37156	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31713;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37157	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31714;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37158	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31715;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
37159	1	N©ng CÊp Liªu-Uy Hæ T­íng LÖnh Bµi	ÁÉ»¢Íş½«¾üÁîÅÆ+50¸öÖìÈ¸¾«»ª+30¸öÌìî¸Áî+30¸öÌìÃÅ½ğÁî+10¸öÖìÈ¸»ê			Ch¾c ch¾n thµnh c«ng	1					N©ng cÊp ch¾c ch¾n thµnh c«ng	0;102;31716;1	2;1;31515;50	2;95;204;30	2;1;30370;30	2;1;31514;10				
