line_id	group_id	desc_cn	item_G	item_D	item_P	weight	desc_vn
2474	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╣╤	0	3	32219	1	
2475	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤ух	0	8	32220	1	
2476	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤йж	0	0	32221	1	
2477	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤уК	0	1	32222	1	
2478	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╫ё	0	2	32223	1	
2479	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤гы	0	10	32224	1	
2480	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤йж	0	0	32225	1	
2481	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╧В	0	5	32226	1	
2482	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╫ё	0	2	32227	1	
2483	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╠й	0	9	32228	1	
2484	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤г╧	0	6	32229	1	
2485	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╧╜	0	4	32230	1	
2486	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤к╚╣╤	0	7	32231	1	
2487	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤в╕	0	11	32232	1	
2488	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╫ё	0	2	32233	1	
2489	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╣╤	0	3	32234	1	
2490	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╠й	0	9	32235	1	
2491	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤в╕	0	11	32236	1	
2492	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤их	0	13	32237	1	
2493	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╣я	0	12	32238	1	
2494	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤ь╟йв	0	14	32239	1	
2495	10580	кн╩╒мЧ╫╚╬ЭЁУ╪╤╫ё	0	2	32240	1	
2496	10581	кн╩╒мЧ╫╚╬Эжп╪╤╣╤	0	3	32241	1	
2497	10581	кн╩╒мЧ╫╚╬Эжп╪╤ух	0	8	32242	1	
2498	10581	кн╩╒мЧ╫╚╬Эжп╪╤йж	0	0	32243	1	
2499	10581	кн╩╒мЧ╫╚╬Эжп╪╤уК	0	1	32244	1	
2500	10581	кн╩╒мЧ╫╚╬Эжп╪╤╫ё	0	2	32245	1	
2501	10581	кн╩╒мЧ╫╚╬Эжп╪╤гы	0	10	32246	1	
2502	10581	кн╩╒мЧ╫╚╬Эжп╪╤йж	0	0	32247	1	
2503	10581	кн╩╒мЧ╫╚╬Эжп╪╤╧В	0	5	32248	1	
2504	10581	кн╩╒мЧ╫╚╬Эжп╪╤╫ё	0	2	32249	1	
2505	10581	кн╩╒мЧ╫╚╬Эжп╪╤╠й	0	9	32250	1	
2506	10581	кн╩╒мЧ╫╚╬Эжп╪╤г╧	0	6	32251	1	
2507	10581	кн╩╒мЧ╫╚╬Эжп╪╤╧╜	0	4	32252	1	
2508	10581	кн╩╒мЧ╫╚╬Эжп╪╤к╚╣╤	0	7	32253	1	
2509	10581	кн╩╒мЧ╫╚╬Эжп╪╤в╕	0	11	32254	1	
2510	10581	кн╩╒мЧ╫╚╬Эжп╪╤╫ё	0	2	32255	1	
2511	10581	кн╩╒мЧ╫╚╬Эжп╪╤╣╤	0	3	32256	1	
2512	10581	кн╩╒мЧ╫╚╬Эжп╪╤╠й	0	9	32257	1	
2513	10581	кн╩╒мЧ╫╚╬Эжп╪╤в╕	0	11	32258	1	
2514	10581	кн╩╒мЧ╫╚╬Эжп╪╤их	0	13	32259	1	
2515	10581	кн╩╒мЧ╫╚╬Эжп╪╤╣я	0	12	32260	1	
2516	10581	кн╩╒мЧ╫╚╬Эжп╪╤ь╟йв	0	14	32261	1	
2517	10581	кн╩╒мЧ╫╚╬Эжп╪╤╫ё	0	2	32262	1	
2518	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╣╤	0	3	32263	1	
2519	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤ух	0	8	32264	1	
2520	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤йж	0	0	32265	1	
2521	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤уК	0	1	32266	1	
2522	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╫ё	0	2	32267	1	
2523	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤гы	0	10	32268	1	
2524	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤йж	0	0	32269	1	
2525	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╧В	0	5	32270	1	
2526	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╫ё	0	2	32271	1	
2527	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╠й	0	9	32272	1	
2528	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤г╧	0	6	32273	1	
2529	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╧╜	0	4	32274	1	
2530	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤к╚╣╤	0	7	32275	1	
2531	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤в╕	0	11	32276	1	
2532	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╫ё	0	2	32277	1	
2533	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╣╤	0	3	32278	1	
2534	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╠й	0	9	32279	1	
2535	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤в╕	0	11	32280	1	
2536	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤их	0	13	32281	1	
2537	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╣я	0	12	32282	1	
2538	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤ь╟йв	0	14	32283	1	
2539	10582	кн╩╒мЧ╫╚╬Э╦ъ╪╤╫ё	0	2	32284	1	
2540	10583	кн╩╒мЧт╙к╖ЁУ╪╤╣╤	0	3	32285	1	
2541	10583	кн╩╒мЧт╙к╖ЁУ╪╤ух	0	8	32286	1	
2542	10583	кн╩╒мЧт╙к╖ЁУ╪╤йж	0	0	32287	1	
2543	10583	кн╩╒мЧт╙к╖ЁУ╪╤уК	0	1	32288	1	
2544	10583	кн╩╒мЧт╙к╖ЁУ╪╤╫ё	0	2	32289	1	
2545	10583	кн╩╒мЧт╙к╖ЁУ╪╤гы	0	10	32290	1	
2546	10583	кн╩╒мЧт╙к╖ЁУ╪╤йж	0	0	32291	1	
2547	10583	кн╩╒мЧт╙к╖ЁУ╪╤╧В	0	5	32292	1	
2548	10583	кн╩╒мЧт╙к╖ЁУ╪╤╫ё	0	2	32293	1	
2549	10583	кн╩╒мЧт╙к╖ЁУ╪╤╠й	0	9	32294	1	
2550	10583	кн╩╒мЧт╙к╖ЁУ╪╤г╧	0	6	32295	1	
2551	10583	кн╩╒мЧт╙к╖ЁУ╪╤╧╜	0	4	32296	1	
2552	10583	кн╩╒мЧт╙к╖ЁУ╪╤к╚╣╤	0	7	32297	1	
2553	10583	кн╩╒мЧт╙к╖ЁУ╪╤в╕	0	11	32298	1	
2554	10583	кн╩╒мЧт╙к╖ЁУ╪╤╫ё	0	2	32299	1	
2555	10583	кн╩╒мЧт╙к╖ЁУ╪╤╣╤	0	3	32300	1	
2556	10583	кн╩╒мЧт╙к╖ЁУ╪╤╠й	0	9	32301	1	
2557	10583	кн╩╒мЧт╙к╖ЁУ╪╤в╕	0	11	32302	1	
2558	10583	кн╩╒мЧт╙к╖ЁУ╪╤их	0	13	32303	1	
2559	10583	кн╩╒мЧт╙к╖ЁУ╪╤╣я	0	12	32304	1	
2560	10583	кн╩╒мЧт╙к╖ЁУ╪╤ь╟йв	0	14	32305	1	
2561	10583	кн╩╒мЧт╙к╖ЁУ╪╤╫ё	0	2	32306	1	
2562	10584	кн╩╒мЧт╙к╖жп╪╤╣╤	0	3	32307	1	
2563	10584	кн╩╒мЧт╙к╖жп╪╤ух	0	8	32308	1	
2564	10584	кн╩╒мЧт╙к╖жп╪╤йж	0	0	32309	1	
2565	10584	кн╩╒мЧт╙к╖жп╪╤уК	0	1	32310	1	
2566	10584	кн╩╒мЧт╙к╖жп╪╤╫ё	0	2	32311	1	
2567	10584	кн╩╒мЧт╙к╖жп╪╤гы	0	10	32312	1	
2568	10584	кн╩╒мЧт╙к╖жп╪╤йж	0	0	32313	1	
2569	10584	кн╩╒мЧт╙к╖жп╪╤╧В	0	5	32314	1	
2570	10584	кн╩╒мЧт╙к╖жп╪╤╫ё	0	2	32315	1	
2571	10584	кн╩╒мЧт╙к╖жп╪╤╠й	0	9	32316	1	
2572	10584	кн╩╒мЧт╙к╖жп╪╤г╧	0	6	32317	1	
2573	10584	кн╩╒мЧт╙к╖жп╪╤╧╜	0	4	32318	1	
2574	10584	кн╩╒мЧт╙к╖жп╪╤к╚╣╤	0	7	32319	1	
2575	10584	кн╩╒мЧт╙к╖жп╪╤в╕	0	11	32320	1	
2576	10584	кн╩╒мЧт╙к╖жп╪╤╫ё	0	2	32321	1	
2577	10584	кн╩╒мЧт╙к╖жп╪╤╣╤	0	3	32322	1	
2578	10584	кн╩╒мЧт╙к╖жп╪╤╠й	0	9	32323	1	
2579	10584	кн╩╒мЧт╙к╖жп╪╤в╕	0	11	32324	1	
2580	10584	кн╩╒мЧт╙к╖жп╪╤их	0	13	32325	1	
2581	10584	кн╩╒мЧт╙к╖жп╪╤╣я	0	12	32326	1	
2582	10584	кн╩╒мЧт╙к╖жп╪╤ь╟йв	0	14	32327	1	
2583	10584	кн╩╒мЧт╙к╖жп╪╤╫ё	0	2	32328	1	
2584	10585	кн╩╒мЧт╙к╖╦ъ╪╤╣╤	0	3	32329	1	
2585	10585	кн╩╒мЧт╙к╖╦ъ╪╤ух	0	8	32330	1	
2586	10585	кн╩╒мЧт╙к╖╦ъ╪╤йж	0	0	32331	1	
2587	10585	кн╩╒мЧт╙к╖╦ъ╪╤уК	0	1	32332	1	
2588	10585	кн╩╒мЧт╙к╖╦ъ╪╤╫ё	0	2	32333	1	
2589	10585	кн╩╒мЧт╙к╖╦ъ╪╤гы	0	10	32334	1	
2590	10585	кн╩╒мЧт╙к╖╦ъ╪╤йж	0	0	32335	1	
2591	10585	кн╩╒мЧт╙к╖╦ъ╪╤╧В	0	5	32336	1	
2592	10585	кн╩╒мЧт╙к╖╦ъ╪╤╫ё	0	2	32337	1	
2593	10585	кн╩╒мЧт╙к╖╦ъ╪╤╠й	0	9	32338	1	
2594	10585	кн╩╒мЧт╙к╖╦ъ╪╤г╧	0	6	32339	1	
2595	10585	кн╩╒мЧт╙к╖╦ъ╪╤╧╜	0	4	32340	1	
2596	10585	кн╩╒мЧт╙к╖╦ъ╪╤к╚╣╤	0	7	32341	1	
2597	10585	кн╩╒мЧт╙к╖╦ъ╪╤в╕	0	11	32342	1	
2598	10585	кн╩╒мЧт╙к╖╦ъ╪╤╫ё	0	2	32343	1	
2599	10585	кн╩╒мЧт╙к╖╦ъ╪╤╣╤	0	3	32344	1	
2600	10585	кн╩╒мЧт╙к╖╦ъ╪╤╠й	0	9	32345	1	
2601	10585	кн╩╒мЧт╙к╖╦ъ╪╤в╕	0	11	32346	1	
2602	10585	кн╩╒мЧт╙к╖╦ъ╪╤их	0	13	32347	1	
2603	10585	кн╩╒мЧт╙к╖╦ъ╪╤╣я	0	12	32348	1	
2604	10585	кн╩╒мЧт╙к╖╦ъ╪╤ь╟йв	0	14	32349	1	
2605	10585	кн╩╒мЧт╙к╖╦ъ╪╤╫ё	0	2	32350	1	
2606	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╣╤	0	3	32351	1	
2607	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤ух	0	8	32352	1	
2608	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤йж	0	0	32353	1	
2609	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤уК	0	1	32354	1	
2610	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╫ё	0	2	32355	1	
2611	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤гы	0	10	32356	1	
2612	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤йж	0	0	32357	1	
2613	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╧В	0	5	32358	1	
2614	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╫ё	0	2	32359	1	
2615	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╠й	0	9	32360	1	
2616	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤г╧	0	6	32361	1	
2617	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╧╜	0	4	32362	1	
2618	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤к╚╣╤	0	7	32363	1	
2619	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤в╕	0	11	32364	1	
2620	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╫ё	0	2	32365	1	
2621	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╣╤	0	3	32366	1	
2622	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╠й	0	9	32367	1	
2623	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤в╕	0	11	32368	1	
2624	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤их	0	13	32369	1	
2625	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╣я	0	12	32370	1	
2626	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤ь╟йв	0	14	32371	1	
2627	10586	аи╩╒мЧ╫╚╬ЭЁУ╪╤╫ё	0	2	32372	1	
2628	10587	аи╩╒мЧ╫╚╬Эжп╪╤╣╤	0	3	32373	1	
2629	10587	аи╩╒мЧ╫╚╬Эжп╪╤ух	0	8	32374	1	
2630	10587	аи╩╒мЧ╫╚╬Эжп╪╤йж	0	0	32375	1	
2631	10587	аи╩╒мЧ╫╚╬Эжп╪╤уК	0	1	32376	1	
2632	10587	аи╩╒мЧ╫╚╬Эжп╪╤╫ё	0	2	32377	1	
2633	10587	аи╩╒мЧ╫╚╬Эжп╪╤гы	0	10	32378	1	
2634	10587	аи╩╒мЧ╫╚╬Эжп╪╤йж	0	0	32379	1	
2635	10587	аи╩╒мЧ╫╚╬Эжп╪╤╧В	0	5	32380	1	
2636	10587	аи╩╒мЧ╫╚╬Эжп╪╤╫ё	0	2	32381	1	
2637	10587	аи╩╒мЧ╫╚╬Эжп╪╤╠й	0	9	32382	1	
2638	10587	аи╩╒мЧ╫╚╬Эжп╪╤г╧	0	6	32383	1	
2639	10587	аи╩╒мЧ╫╚╬Эжп╪╤╧╜	0	4	32384	1	
2640	10587	аи╩╒мЧ╫╚╬Эжп╪╤к╚╣╤	0	7	32385	1	
2641	10587	аи╩╒мЧ╫╚╬Эжп╪╤в╕	0	11	32386	1	
2642	10587	аи╩╒мЧ╫╚╬Эжп╪╤╫ё	0	2	32387	1	
2643	10587	аи╩╒мЧ╫╚╬Эжп╪╤╣╤	0	3	32388	1	
2644	10587	аи╩╒мЧ╫╚╬Эжп╪╤╠й	0	9	32389	1	
2645	10587	аи╩╒мЧ╫╚╬Эжп╪╤в╕	0	11	32390	1	
2646	10587	аи╩╒мЧ╫╚╬Эжп╪╤их	0	13	32391	1	
2647	10587	аи╩╒мЧ╫╚╬Эжп╪╤╣я	0	12	32392	1	
2648	10587	аи╩╒мЧ╫╚╬Эжп╪╤ь╟йв	0	14	32393	1	
2649	10587	аи╩╒мЧ╫╚╬Эжп╪╤╫ё	0	2	32394	1	
2650	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╣╤	0	3	32395	1	
2651	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤ух	0	8	32396	1	
2652	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤йж	0	0	32397	1	
2653	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤уК	0	1	32398	1	
2654	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╫ё	0	2	32399	1	
2655	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤гы	0	10	32400	1	
2656	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤йж	0	0	32401	1	
2657	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╧В	0	5	32402	1	
2658	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╫ё	0	2	32403	1	
2659	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╠й	0	9	32404	1	
2660	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤г╧	0	6	32405	1	
2661	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╧╜	0	4	32406	1	
2662	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤к╚╣╤	0	7	32407	1	
2663	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤в╕	0	11	32408	1	
2664	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╫ё	0	2	32409	1	
2665	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╣╤	0	3	32410	1	
2666	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╠й	0	9	32411	1	
2667	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤в╕	0	11	32412	1	
2668	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤их	0	13	32413	1	
2669	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╣я	0	12	32414	1	
2670	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤ь╟йв	0	14	32415	1	
2671	10588	аи╩╒мЧ╫╚╬Э╦ъ╪╤╫ё	0	2	32416	1	
2672	10589	аи╩╒мЧт╙к╖ЁУ╪╤╣╤	0	3	32417	1	
2673	10589	аи╩╒мЧт╙к╖ЁУ╪╤ух	0	8	32418	1	
2674	10589	аи╩╒мЧт╙к╖ЁУ╪╤йж	0	0	32419	1	
2675	10589	аи╩╒мЧт╙к╖ЁУ╪╤уК	0	1	32420	1	
2676	10589	аи╩╒мЧт╙к╖ЁУ╪╤╫ё	0	2	32421	1	
2677	10589	аи╩╒мЧт╙к╖ЁУ╪╤гы	0	10	32422	1	
2678	10589	аи╩╒мЧт╙к╖ЁУ╪╤йж	0	0	32423	1	
2679	10589	аи╩╒мЧт╙к╖ЁУ╪╤╧В	0	5	32424	1	
2680	10589	аи╩╒мЧт╙к╖ЁУ╪╤╫ё	0	2	32425	1	
2681	10589	аи╩╒мЧт╙к╖ЁУ╪╤╠й	0	9	32426	1	
2682	10589	аи╩╒мЧт╙к╖ЁУ╪╤г╧	0	6	32427	1	
2683	10589	аи╩╒мЧт╙к╖ЁУ╪╤╧╜	0	4	32428	1	
2684	10589	аи╩╒мЧт╙к╖ЁУ╪╤к╚╣╤	0	7	32429	1	
2685	10589	аи╩╒мЧт╙к╖ЁУ╪╤в╕	0	11	32430	1	
2686	10589	аи╩╒мЧт╙к╖ЁУ╪╤╫ё	0	2	32431	1	
2687	10589	аи╩╒мЧт╙к╖ЁУ╪╤╣╤	0	3	32432	1	
2688	10589	аи╩╒мЧт╙к╖ЁУ╪╤╠й	0	9	32433	1	
2689	10589	аи╩╒мЧт╙к╖ЁУ╪╤в╕	0	11	32434	1	
2690	10589	аи╩╒мЧт╙к╖ЁУ╪╤их	0	13	32435	1	
2691	10589	аи╩╒мЧт╙к╖ЁУ╪╤╣я	0	12	32436	1	
2692	10589	аи╩╒мЧт╙к╖ЁУ╪╤ь╟йв	0	14	32437	1	
2693	10589	аи╩╒мЧт╙к╖ЁУ╪╤╫ё	0	2	32438	1	
2694	10590	аи╩╒мЧт╙к╖жп╪╤╣╤	0	3	32439	1	
2695	10590	аи╩╒мЧт╙к╖жп╪╤ух	0	8	32440	1	
2696	10590	аи╩╒мЧт╙к╖жп╪╤йж	0	0	32441	1	
2697	10590	аи╩╒мЧт╙к╖жп╪╤уК	0	1	32442	1	
2698	10590	аи╩╒мЧт╙к╖жп╪╤╫ё	0	2	32443	1	
2699	10590	аи╩╒мЧт╙к╖жп╪╤гы	0	10	32444	1	
2700	10590	аи╩╒мЧт╙к╖жп╪╤йж	0	0	32445	1	
2701	10590	аи╩╒мЧт╙к╖жп╪╤╧В	0	5	32446	1	
2702	10590	аи╩╒мЧт╙к╖жп╪╤╫ё	0	2	32447	1	
2703	10590	аи╩╒мЧт╙к╖жп╪╤╠й	0	9	32448	1	
2704	10590	аи╩╒мЧт╙к╖жп╪╤г╧	0	6	32449	1	
2705	10590	аи╩╒мЧт╙к╖жп╪╤╧╜	0	4	32450	1	
2706	10590	аи╩╒мЧт╙к╖жп╪╤к╚╣╤	0	7	32451	1	
2707	10590	аи╩╒мЧт╙к╖жп╪╤в╕	0	11	32452	1	
2708	10590	аи╩╒мЧт╙к╖жп╪╤╫ё	0	2	32453	1	
2709	10590	аи╩╒мЧт╙к╖жп╪╤╣╤	0	3	32454	1	
2710	10590	аи╩╒мЧт╙к╖жп╪╤╠й	0	9	32455	1	
2711	10590	аи╩╒мЧт╙к╖жп╪╤в╕	0	11	32456	1	
2712	10590	аи╩╒мЧт╙к╖жп╪╤их	0	13	32457	1	
2713	10590	аи╩╒мЧт╙к╖жп╪╤╣я	0	12	32458	1	
2714	10590	аи╩╒мЧт╙к╖жп╪╤ь╟йв	0	14	32459	1	
2715	10590	аи╩╒мЧт╙к╖жп╪╤╫ё	0	2	32460	1	
2716	10591	аи╩╒мЧт╙к╖╦ъ╪╤╣╤	0	3	32461	1	
2717	10591	аи╩╒мЧт╙к╖╦ъ╪╤ух	0	8	32462	1	
2718	10591	аи╩╒мЧт╙к╖╦ъ╪╤йж	0	0	32463	1	
2719	10591	аи╩╒мЧт╙к╖╦ъ╪╤уК	0	1	32464	1	
2720	10591	аи╩╒мЧт╙к╖╦ъ╪╤╫ё	0	2	32465	1	
2721	10591	аи╩╒мЧт╙к╖╦ъ╪╤гы	0	10	32466	1	
2722	10591	аи╩╒мЧт╙к╖╦ъ╪╤йж	0	0	32467	1	
2723	10591	аи╩╒мЧт╙к╖╦ъ╪╤╧В	0	5	32468	1	
2724	10591	аи╩╒мЧт╙к╖╦ъ╪╤╫ё	0	2	32469	1	
2725	10591	аи╩╒мЧт╙к╖╦ъ╪╤╠й	0	9	32470	1	
2726	10591	аи╩╒мЧт╙к╖╦ъ╪╤г╧	0	6	32471	1	
2727	10591	аи╩╒мЧт╙к╖╦ъ╪╤╧╜	0	4	32472	1	
2728	10591	аи╩╒мЧт╙к╖╦ъ╪╤к╚╣╤	0	7	32473	1	
2729	10591	аи╩╒мЧт╙к╖╦ъ╪╤в╕	0	11	32474	1	
2730	10591	аи╩╒мЧт╙к╖╦ъ╪╤╫ё	0	2	32475	1	
2731	10591	аи╩╒мЧт╙к╖╦ъ╪╤╣╤	0	3	32476	1	
2732	10591	аи╩╒мЧт╙к╖╦ъ╪╤╠й	0	9	32477	1	
2733	10591	аи╩╒мЧт╙к╖╦ъ╪╤в╕	0	11	32478	1	
2734	10591	аи╩╒мЧт╙к╖╦ъ╪╤их	0	13	32479	1	
2735	10591	аи╩╒мЧт╙к╖╦ъ╪╤╣я	0	12	32480	1	
2736	10591	аи╩╒мЧт╙к╖╦ъ╪╤ь╟йв	0	14	32481	1	
2737	10591	аи╩╒мЧт╙к╖╦ъ╪╤╫ё	0	2	32482	1	
2738	10592	кЬаИй╞ё╗р╩ё╘	2	1	30904	1	
2739	10593	кЬаИй╞ё╗╤Чё╘	2	1	30905	1	
2740	10594	кЬаИй╞ё╗хЩё╘	2	1	30906	1	
2741	10595	кЬаИй╞ё╗кдё╘	2	1	30907	1	
2742	10596	кЬаИй╞ё╗нЕё╘	2	1	30908	1	
2743	10597	кЬаИй╞ё╗аЫё╘	2	1	30909	1	
2744	10598	╦ъ╪╤кЬаИй╞ё╗р╩ё╘	2	1	31249	1	
2745	10599	╦ъ╪╤кЬаИй╞ё╗╤Чё╘	2	1	31250	1	
2746	10600	╦ъ╪╤кЬаИй╞ё╗хЩё╘	2	1	31251	1	
2747	10601	╦ъ╪╤кЬаИй╞ё╗кдё╘	2	1	31252	1	
2748	10602	╦ъ╪╤кЬаИй╞ё╗нЕё╘	2	1	31253	1	
2749	10603	╦ъ╪╤кЬаИй╞ё╗аЫё╘	2	1	31254	1	
2750	10604	уФфЬ╩╓лЕ6╪╤	2	150	87	1	
2751	10605	рФйыясяТ6╪╤	2	150	88	1	
2752	10606	г©иМ╟тлЕ6╪╤	2	150	89	1	
2753	10607	рУ╥Гй╢╧г6╪╤	2	150	90	1	
2754	10608	пЧнДнчк╚6╪╤	2	150	91	1	
2755	10609	нЕппнчоЮ6╪╤	2	150	92	1	
2756	10610	╫ПаИ╦╫лЕ6╪╤	2	150	93	1	
2757	10611	д╬аИ╦╫лЕ6╪╤	2	150	94	1	
2758	10612	к╝аИ╦╫лЕ6╪╤	2	150	95	1	
2759	10613	╩ПаИ╦╫лЕ6╪╤	2	150	96	1	
2760	10614	мааИ╦╫лЕ6╪╤	2	150	97	1	
2761	10615	фф©уу╤с╟6╪╤	2	150	98	1	
2762	10616	ик╨╕╪сиН6╪╤	2	150	99	1	
2763	10617	гАаИя╦╪╡6╪╤	2	150	100	1	
2764	10618	нчпнж╝╧ф6╪╤	2	150	101	1	
2765	10619	аИ╧Бр╩иа2╪╤	2	150	102	1	
2766	10620	дЩиЯ╬В2╪╤	2	150	103	1	
2767	10621	╬╙лн╬В2╪╤	2	150	104	1	
2768	10622	т╜й╪╠╘е╜2╪╤	2	150	105	1	
2769	10623	лЗ╡╪ию2╪╤	2	150	106	1	
2770	10624	упяЩфЛ	2	1	31307	1	
2771	10625	╟ыяЩт╙иЯ	2	1	31318	1	
2772	10626	мБв╟╧р╪Ч╤р╩╩х╞	2	1	31320	1	
2773	10627	╟О╩АпенО16╪╤	0	155	16	1	
2774	10628	╟О╩АпенО17╪╤	0	155	17	1	
2775	10629	╟О╩АпенО18╪╤	0	155	18	1	
2776	10630	╟О╩АпенО19╪╤	0	155	19	1	
2777	10631	╟О╩АпенО20╪╤	0	155	20	1	
2778	10632	и╠пгцФ╬ъ	0	103	865	1	
2779	10633	и╠пгрб	0	100	865	1	
2780	10634	и╠пг©Ц	0	101	865	1	
2781	10635	и╠пгж╝аПа╖╫Д╣╤	0	3	32483	1	
2782	10635	и╠пгж╝юврТ╧Эйж	0	0	32484	1	
2783	10635	и╠пгж╝╬╙ювЛЬух	0	8	32485	1	
2784	10635	и╠пгж╝рУяТ╢╘с╟	0	1	32486	1	
2785	10635	и╠пгж╝╢х╨╫ХСрТ╫ё	0	2	32487	1	
2786	10635	и╠пгж╝╬еоЖ╩╥еЕгы	0	10	32488	1	
2787	10635	и╠пгж╝╧Йаш╩╓йж	0	0	32489	1	
2788	10635	и╠пгж╝уРИА╧В	0	5	32490	1	
2789	10635	и╠пгж╝мР╩╙╢©╥Г╫ё	0	2	32491	1	
2790	10635	и╠пгж╝пгрф╤╥в╙╠й	0	9	32492	1	
2791	10635	и╠пгж╝фф╬Эи╠уСг╧	0	6	32493	1	
2792	10635	и╠пгж╝╢╘Я╥в╥цЭ╧╜	0	4	32494	1	
2793	10635	и╠пгж╝╧н╧гя╙╣╤	0	7	32495	1	
2794	10635	и╠пгж╝а╤╩Йя╙в╕	0	11	32496	1	
2795	10635	и╠пгж╝сЫлЛ╥Гюв╫ё	0	2	32497	1	
2796	10635	и╠пгж╝иЯявлЛ╣╤	0	3	32498	1	
2797	10635	и╠пгж╝иЯ╥Феп╠й	0	9	32499	1	
