line_id	group_id	desc_cn	condition_ids	item_group_id	type	type_val	min_val	max_val	stat_type	desc_vn
675	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	68801	68801	COUNT	H-ÀÇÐ¥-Lv1
676	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	68901	68901	COUNT	H-ÀÇÐ¥-Lv2
677	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69001	69001	COUNT	H-ÀÇÐ¥-Lv3
678	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	27801	27801	COUNT	T-Ä¿Ú¤-Lv1
679	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	27802	27802	COUNT	T-Ä¿Ú¤-Lv2
680	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	27803	27803	COUNT	T-Ä¿Ú¤-Lv3
681	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71201	71201	COUNT	H-ÁéÐÄ-Lv1
682	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	28903	28903	COUNT	H-ÁéÐÄ-Lv2
683	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	28906	28906	COUNT	H-ÁéÐÄ-Lv3
684	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	68501	68501	COUNT	C-ÂäÈÕ-Lv1
685	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	68601	68601	COUNT	C-ÂäÈÕ-Lv2
686	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	68701	68701	COUNT	C-ÂäÈÕ-Lv3
687	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69101	69101	COUNT	T-Ö¹Õ½-Lv1
688	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69201	69201	COUNT	T-Ö¹Õ½-Lv2
689	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69301	69301	COUNT	T-Ö¹Õ½-Lv3
690	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69402	69402	COUNT	H-ÉñÁ¦-Lv1
691	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69504	69504	COUNT	H-ÉñÁ¦-Lv2
692	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69406	69406	COUNT	H-ÉñÁ¦-Lv3
693	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69402	69402	COUNT	C-ÉñÁ¦-Lv1
694	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69504	69504	COUNT	C-ÉñÁ¦-Lv2
695	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69406	69406	COUNT	C-ÉñÁ¦-Lv3
696	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69402	69402	COUNT	T-ÉñÁ¦-Lv1
697	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69504	69504	COUNT	T-ÉñÁ¦-Lv2
698	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69406	69406	COUNT	T-ÉñÁ¦-Lv3
699	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69602	69602	COUNT	H-ÄýÉñ-Lv1
700	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69704	69704	COUNT	H-ÄýÉñ-Lv2
701	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69606	69606	COUNT	H-ÄýÉñ-Lv3
702	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69602	69602	COUNT	C-ÄýÉñ-Lv1
703	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69704	69704	COUNT	C-ÄýÉñ-Lv2
704	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69606	69606	COUNT	C-ÄýÉñ-Lv3
705	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69602	69602	COUNT	T-ÄýÉñ-Lv1
706	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69704	69704	COUNT	T-ÄýÉñ-Lv2
707	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69606	69606	COUNT	T-ÄýÉñ-Lv3
708	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69802	69802	COUNT	H-ÎÞ¼ä-Lv1
709	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69904	69904	COUNT	H-ÎÞ¼ä-Lv2
710	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69806	69806	COUNT	H-ÎÞ¼ä-Lv3
711	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69802	69802	COUNT	C-ÎÞ¼ä-Lv1
712	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69904	69904	COUNT	C-ÎÞ¼ä-Lv2
713	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69806	69806	COUNT	C-ÎÞ¼ä-Lv3
714	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69802	69802	COUNT	T-ÎÞ¼ä-Lv1
715	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69904	69904	COUNT	T-ÎÞ¼ä-Lv2
716	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	69806	69806	COUNT	T-ÎÞ¼ä-Lv3
717	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70002	70002	COUNT	H-ÎÞ¼«-Lv1
718	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70104	70104	COUNT	H-ÎÞ¼«-Lv2
719	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70006	70006	COUNT	H-ÎÞ¼«-Lv3
720	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70002	70002	COUNT	C-ÎÞ¼«-Lv1
721	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70104	70104	COUNT	C-ÎÞ¼«-Lv2
722	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70006	70006	COUNT	C-ÎÞ¼«-Lv3
723	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70002	70002	COUNT	T-ÎÞ¼«-Lv1
724	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70104	70104	COUNT	T-ÎÞ¼«-Lv2
725	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70006	70006	COUNT	T-ÎÞ¼«-Lv3
726	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70202	70202	COUNT	H-¿ñÈÍ-Lv1
727	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70304	70304	COUNT	H-¿ñÈÍ-Lv2
728	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70206	70206	COUNT	H-¿ñÈÍ-Lv3
729	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70202	70202	COUNT	C-¿ñÈÍ-Lv1
730	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70304	70304	COUNT	C-¿ñÈÍ-Lv2
731	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70206	70206	COUNT	C-¿ñÈÍ-Lv3
732	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70202	70202	COUNT	T-¿ñÈÍ-Lv1
733	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70304	70304	COUNT	T-¿ñÈÍ-Lv2
734	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70206	70206	COUNT	T-¿ñÈÍ-Lv3
735	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70402	70402	COUNT	H-ÁèÈñ-Lv1
736	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70504	70504	COUNT	H-ÁèÈñ-Lv2
737	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70406	70406	COUNT	H-ÁèÈñ-Lv3
738	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70402	70402	COUNT	C-ÁèÈñ-Lv1
739	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70504	70504	COUNT	C-ÁèÈñ-Lv2
740	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70406	70406	COUNT	C-ÁèÈñ-Lv3
741	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70402	70402	COUNT	T-ÁèÈñ-Lv1
742	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70504	70504	COUNT	T-ÁèÈñ-Lv2
743	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70406	70406	COUNT	T-ÁèÈñ-Lv3
744	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70602	70602	COUNT	H-ÁéÔ³-Lv1
745	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70704	70704	COUNT	H-ÁéÔ³-Lv2
746	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70606	70606	COUNT	H-ÁéÔ³-Lv3
747	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70602	70602	COUNT	C-ÁéÔ³-Lv1
748	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70704	70704	COUNT	C-ÁéÔ³-Lv2
749	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70606	70606	COUNT	C-ÁéÔ³-Lv3
750	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70602	70602	COUNT	T-ÁéÔ³-Lv1
751	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70704	70704	COUNT	T-ÁéÔ³-Lv2
752	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70606	70606	COUNT	T-ÁéÔ³-Lv3
753	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70802	70802	COUNT	H-º£ÔÏ-Lv1
754	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70904	70904	COUNT	H-º£ÔÏ-Lv2
755	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70806	70806	COUNT	H-º£ÔÏ-Lv3
756	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70802	70802	COUNT	C-º£ÔÏ-Lv1
757	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70904	70904	COUNT	C-º£ÔÏ-Lv2
758	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70806	70806	COUNT	C-º£ÔÏ-Lv3
759	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70802	70802	COUNT	T-º£ÔÏ-Lv1
760	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70904	70904	COUNT	T-º£ÔÏ-Lv2
761	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	70806	70806	COUNT	T-º£ÔÏ-Lv3
762	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71002	71002	COUNT	H-º£ÐÄ-Lv1
763	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71104	71104	COUNT	H-º£ÐÄ-Lv2
764	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71006	71006	COUNT	H-º£ÐÄ-Lv3
765	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71002	71002	COUNT	C-º£ÐÄ-Lv1
766	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71104	71104	COUNT	C-º£ÐÄ-Lv2
767	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71006	71006	COUNT	C-º£ÐÄ-Lv3
768	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71002	71002	COUNT	T-º£ÐÄ-Lv1
769	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71104	71104	COUNT	T-º£ÐÄ-Lv2
770	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71006	71006	COUNT	T-º£ÐÄ-Lv3
771	20774	Ð¡¶¨»êÊýÄ¿ËùÓÐ×°±¸	40162	10204	ITEM_BASE	1005	1	2000000000	SUM	
772	20775	Ð¡¶¨»êÊýÄ¿ÎäÆ÷	40162	10199	ITEM_BASE	1005	1	2000000000	SUM	
773	20776	Ð¡¶¨»êÊýÄ¿Í·ÒÂ¿ã	40162	10297	ITEM_BASE	1005	1	2000000000	SUM	
774	20777	Ð¡¶¨»êÊýÄ¿¹ÒÒÂÈý¼þÌ×	40162	10298	ITEM_BASE	1005	1	2000000000	SUM	
775	20778	´ó¶¨»êÊýÄ¿ËùÓÐ×°±¸	40163	10204	ITEM_BASE	1005	1	2000000000	SUM	
776	20779	´ó¶¨»êÊýÄ¿ÎäÆ÷	40163	10199	ITEM_BASE	1005	1	2000000000	SUM	
777	20780	´ó¶¨»êÊýÄ¿Í·ÒÂ¿ã	40163	10297	ITEM_BASE	1005	1	2000000000	SUM	
778	20781	´ó¶¨»êÊýÄ¿¹ÒÒÂÈý¼þÌ×	40163	10298	ITEM_BASE	1005	1	2000000000	SUM	
779	20782	Ð¡¶¨»êÕ½¿ñ×°±¸ÊýÄ¿	40162	10299	ITEM_BASE	1005	1	2000000000	SUM	
780	20783	´ó¶¨»êÕ½¿ñ×°±¸ÊýÄ¿	40163	10299	ITEM_BASE	1005	1	2000000000	SUM	
781	20784	Ð¡¶¨»êÎåÐÐ¹ÒÒÂ3¼þÌ×ÊýÄ¿	40162	10301	ITEM_BASE	1005	1	2000000000	SUM	
782	20785	´ó¶¨»êÎåÐÐ¹ÒÒÂ3¼þÌ×ÊýÄ¿	40163	10301	ITEM_BASE	1005	1	2000000000	SUM	
783	20786	À×»¢ÓÂÊ¿Í·		10302	ITEM_BASE	1005	1	2000000000	SUM	
784	20787	À×»¢ÓÂÊ¿ÒÂ		10303	ITEM_BASE	1005	1	2000000000	SUM	
785	20788	À×»¢ÓÂÊ¿¿ã		10304	ITEM_BASE	1005	1	2000000000	SUM	
786	20789	À×»¢ÓÂÊ¿ºÅÆì		10305	ITEM_BASE	1005	1	2000000000	SUM	
787	20790	À×»¢ÓÂÊ¿ºÅ·û		10306	ITEM_BASE	1005	1	2000000000	SUM	
788	20791	À×»¢½«¾üÍ·		10307	ITEM_BASE	1005	1	2000000000	SUM	
789	20792	À×»¢½«¾üÒÂ		10308	ITEM_BASE	1005	1	2000000000	SUM	
790	20793	À×»¢½«¾ü¿ã		10309	ITEM_BASE	1005	1	2000000000	SUM	
791	20794	À×»¢½«¾üÁîÅÆ		10310	ITEM_BASE	1005	1	2000000000	SUM	
792	20795	À×»¢½«¾üÁîÆì		10311	ITEM_BASE	1005	1	2000000000	SUM	
793	20796	À×»¢½«¾üÁî·û		10312	ITEM_BASE	1005	1	2000000000	SUM	
794	20797	À×»¢ÔªË§Í·		10313	ITEM_BASE	1005	1	2000000000	SUM	
795	20798	À×»¢ÔªË§ÒÂ		10314	ITEM_BASE	1005	1	2000000000	SUM	
796	20799	À×»¢ÔªË§¿ã		10315	ITEM_BASE	1005	1	2000000000	SUM	
797	20800	À×»¢ÔªË§ºÅ·û		10316	ITEM_BASE	1005	1	2000000000	SUM	
798	20801	À×»¢ÔªË§»¢·û		10317	ITEM_BASE	1005	1	2000000000	SUM	
799	20802	À×»¢ÔªË§ÁîÆì		10318	ITEM_BASE	1005	1	2000000000	SUM	
800	20803	À×»¢ÔªË§ºÅÆì		10319	ITEM_BASE	1005	1	2000000000	SUM	
801	20804	Ê¹ÓÃÖÐ_À×»¢ÓÂÊ¿Í·	40087	10302	ITEM_BASE	1005	1	2000000000	SUM	
802	20805	Ê¹ÓÃÖÐ_À×»¢ÓÂÊ¿ÒÂ	40087	10303	ITEM_BASE	1005	1	2000000000	SUM	
803	20806	Ê¹ÓÃÖÐ_À×»¢ÓÂÊ¿¿ã	40087	10304	ITEM_BASE	1005	1	2000000000	SUM	
804	20807	Ê¹ÓÃÖÐ_À×»¢ÓÂÊ¿ºÅÆì	40087	10305	ITEM_BASE	1005	1	2000000000	SUM	
805	20808	Ê¹ÓÃÖÐ_À×»¢ÓÂÊ¿ºÅ·û	40087	10306	ITEM_BASE	1005	1	2000000000	SUM	
806	20809	Ê¹ÓÃÖÐ_À×»¢½«¾üÍ·	40087	10307	ITEM_BASE	1005	1	2000000000	SUM	
807	20810	Ê¹ÓÃÖÐ_À×»¢½«¾üÒÂ	40087	10308	ITEM_BASE	1005	1	2000000000	SUM	
808	20811	Ê¹ÓÃÖÐ_À×»¢½«¾ü¿ã	40087	10309	ITEM_BASE	1005	1	2000000000	SUM	
809	20812	Ê¹ÓÃÖÐ_À×»¢½«¾üÁîÅÆ	40087	10310	ITEM_BASE	1005	1	2000000000	SUM	
810	20813	Ê¹ÓÃÖÐ_À×»¢½«¾üÁîÆì	40087	10311	ITEM_BASE	1005	1	2000000000	SUM	
811	20814	Ê¹ÓÃÖÐ_À×»¢½«¾üÁî·û	40087	10312	ITEM_BASE	1005	1	2000000000	SUM	
812	20815	Ê¹ÓÃÖÐ_À×»¢ÔªË§Í·	40087	10313	ITEM_BASE	1005	1	2000000000	SUM	
813	20816	Ê¹ÓÃÖÐ_À×»¢ÔªË§ÒÂ	40087	10314	ITEM_BASE	1005	1	2000000000	SUM	
814	20817	Ê¹ÓÃÖÐ_À×»¢ÔªË§¿ã	40087	10315	ITEM_BASE	1005	1	2000000000	SUM	
815	20818	Ê¹ÓÃÖÐ_À×»¢ÔªË§ºÅ·û	40087	10316	ITEM_BASE	1005	1	2000000000	SUM	
816	20819	Ê¹ÓÃÖÐ_À×»¢ÔªË§»¢·û	40087	10317	ITEM_BASE	1005	1	2000000000	SUM	
817	20820	Ê¹ÓÃÖÐ_À×»¢ÔªË§ÁîÆì	40087	10318	ITEM_BASE	1005	1	2000000000	SUM	
818	20821	Ê¹ÓÃÖÐ_À×»¢ÔªË§ºÅÆì	40087	10319	ITEM_BASE	1005	1	2000000000	SUM	
819	20822	ÓÎÏÀ»ÕÕÂ		10320	ITEM_BASE	1005	1	2000000000	SUM	
820	20823	ÌúÑª»ÕÕÂ		10321	ITEM_BASE	1005	1	2000000000	SUM	
821	20824	ÔÆÓÎ»ÕÕÂ		10322	ITEM_BASE	1005	1	2000000000	SUM	
822	20825	ÓÎÏÀ¹ÒÒÂ		10323	ITEM_BASE	1005	1	2000000000	SUM	
823	20826	ÌúÑª¹ÒÒÂ		10324	ITEM_BASE	1005	1	2000000000	SUM	
824	20827	ÔÆÓÎ¹ÒÒÂ		10325	ITEM_BASE	1005	1	2000000000	SUM	
825	20828	ÓÎÏÀ³¤Ñ¥		10326	ITEM_BASE	1005	1	2000000000	SUM	
826	20829	ÌúÑªÕ½Ñ¥		10327	ITEM_BASE	1005	1	2000000000	SUM	
827	20830	ÔÆÓÎµÀÑ¥		10328	ITEM_BASE	1005	1	2000000000	SUM	
828	20831	Ê¹ÓÃÖÐ_ÓÎÏÀ»ÕÕÂ	40087	10320	ITEM_BASE	1005	1	2000000000	SUM	
829	20832	Ê¹ÓÃÖÐ_ÌúÑª»ÕÕÂ	40087	10321	ITEM_BASE	1005	1	2000000000	SUM	
830	20833	Ê¹ÓÃÖÐ_ÔÆÓÎ»ÕÕÂ	40087	10322	ITEM_BASE	1005	1	2000000000	SUM	
831	20834	Ê¹ÓÃÖÐ_ÓÎÏÀ¹ÒÒÂ	40087	10323	ITEM_BASE	1005	1	2000000000	SUM	
832	20835	Ê¹ÓÃÖÐ_ÌúÑª¹ÒÒÂ	40087	10324	ITEM_BASE	1005	1	2000000000	SUM	
833	20836	Ê¹ÓÃÖÐ_ÔÆÓÎ¹ÒÒÂ	40087	10325	ITEM_BASE	1005	1	2000000000	SUM	
834	20837	Ê¹ÓÃÖÐ_ÓÎÏÀ³¤Ñ¥	40087	10326	ITEM_BASE	1005	1	2000000000	SUM	
835	20838	Ê¹ÓÃÖÐ_ÌúÑªÕ½Ñ¥	40087	10327	ITEM_BASE	1005	1	2000000000	SUM	
836	20839	Ê¹ÓÃÖÐ_ÔÆÓÎµÀÑ¥	40087	10328	ITEM_BASE	1005	1	2000000000	SUM	
837	20840	LV11_ÓÎÏÀ»ÕÕÂ	40136	10320	ITEM_BASE	1005	1	2000000000	SUM	
838	20841	LV11_ÌúÑª»ÕÕÂ	40136	10321	ITEM_BASE	1005	1	2000000000	SUM	
839	20842	LV11_ÔÆÓÎ»ÕÕÂ	40136	10322	ITEM_BASE	1005	1	2000000000	SUM	
840	20843	LV11_ÓÎÏÀ¹ÒÒÂ	40136	10323	ITEM_BASE	1005	1	2000000000	SUM	
841	20844	LV11_ÌúÑª¹ÒÒÂ	40136	10324	ITEM_BASE	1005	1	2000000000	SUM	
842	20845	LV11_ÔÆÓÎ¹ÒÒÂ	40136	10325	ITEM_BASE	1005	1	2000000000	SUM	
843	20846	LV11_ÓÎÏÀ³¤Ñ¥	40136	10326	ITEM_BASE	1005	1	2000000000	SUM	
844	20847	LV11_ÌúÑªÕ½Ñ¥	40136	10327	ITEM_BASE	1005	1	2000000000	SUM	
845	20848	LV11_ÔÆÓÎµÀÑ¥	40136	10328	ITEM_BASE	1005	1	2000000000	SUM	
846	20849	À×»¢¾«ÆÇ		10329	ITEM_BASE	1005	1	2000000000	SUM	
847	20850	°ïÅÉÁîÅÆ		10330	ITEM_BASE	1005	1	2000000000	SUM	
848	20851	ÁéÍ½Í·+7¼°ÒÔÏÂÊýÁ¿	40164	10331	ITEM_BASE	1005	1	2000000000	SUM	
849	20852	ÁéÍ½ÒÂ+7¼°ÒÔÏÂÊýÁ¿	40164	10332	ITEM_BASE	1005	1	2000000000	SUM	
850	20853	ÁéÍ½¿ã+7¼°ÒÔÏÂÊýÁ¿	40164	10333	ITEM_BASE	1005	1	2000000000	SUM	
851	20854	ÁéÍ½ÎäÆ÷+7¼°ÒÔÏÂÊýÁ¿	40164	10334	ITEM_BASE	1005	1	2000000000	SUM	
852	20855	ÁéÍ½Í·+8ÖÁ+10ÊýÁ¿	40165	10331	ITEM_BASE	1005	1	2000000000	SUM	
853	20856	ÁéÍ½ÒÂ+8ÖÁ+10ÊýÁ¿	40165	10332	ITEM_BASE	1005	1	2000000000	SUM	
854	20857	ÁéÍ½¿ã+8ÖÁ+10ÊýÁ¿	40165	10333	ITEM_BASE	1005	1	2000000000	SUM	
855	20858	ÁéÍ½ÎäÆ÷+8ÖÁ+10ÊýÁ¿	40165	10334	ITEM_BASE	1005	1	2000000000	SUM	
856	20859	ÁéÍ½Í·+11ÖÁ+15ÊýÁ¿	40166	10331	ITEM_BASE	1005	1	2000000000	SUM	
857	20860	ÁéÍ½ÒÂ+11ÖÁ+15ÊýÁ¿	40166	10332	ITEM_BASE	1005	1	2000000000	SUM	
858	20861	ÁéÍ½¿ã+11ÖÁ+15ÊýÁ¿	40166	10333	ITEM_BASE	1005	1	2000000000	SUM	
859	20862	ÁéÍ½ÎäÆ÷+11ÖÁ+15ÊýÁ¿	40166	10334	ITEM_BASE	1005	1	2000000000	SUM	
860	20863	ÁéÍ½½äÖ¸ÊýÁ¿		10335	ITEM_BASE	1005	1	2000000000	SUM	
861	20864	ÁéÍ½Í·×°±¸ÖÐ	40087	10331	ITEM_BASE	1005	1	2000000000	SUM	
862	20865	ÁéÍ½ÒÂ×°±¸ÖÐ	40087	10332	ITEM_BASE	1005	1	2000000000	SUM	
863	20866	ÁéÍ½¿ã×°±¸ÖÐ	40087	10333	ITEM_BASE	1005	1	2000000000	SUM	
864	20867	ÁéÍ½ÎäÆ÷×°±¸ÖÐ	40087	10334	ITEM_BASE	1005	1	2000000000	SUM	
865	20868	ÁéÍ½½äÖ¸×°±¸ÖÐ	40087	10335	ITEM_BASE	1005	1	2000000000	SUM	
866	20869	1¼¶ÑªµÎÊ¯ÊýÁ¿		10336	ITEM_BASE	1005	1	2000000000	SUM	
867	20870	2¼¶ÑªµÎÊ¯ÊýÁ¿		10337	ITEM_BASE	1005	1	2000000000	SUM	
868	20871	3¼¶ÑªµÎÊ¯ÊýÁ¿		10338	ITEM_BASE	1005	1	2000000000	SUM	
869	20872	4¼¶ÑªµÎÊ¯ÊýÁ¿		10339	ITEM_BASE	1005	1	2000000000	SUM	
870	20873	5¼¶ÑªµÎÊ¯ÊýÁ¿		10340	ITEM_BASE	1005	1	2000000000	SUM	
871	20874	6¼¶ÑªµÎÊ¯ÊýÁ¿		10341	ITEM_BASE	1005	1	2000000000	SUM	
872	20875	1¼¶ÔÂ°×Ê¯ÊýÁ¿		10342	ITEM_BASE	1005	1	2000000000	SUM	
873	20876	2¼¶ÔÂ°×Ê¯ÊýÁ¿		10343	ITEM_BASE	1005	1	2000000000	SUM	
874	20877	3¼¶ÔÂ°×Ê¯ÊýÁ¿		10344	ITEM_BASE	1005	1	2000000000	SUM	
875	20878	4¼¶ÔÂ°×Ê¯ÊýÁ¿		10345	ITEM_BASE	1005	1	2000000000	SUM	
876	20879	5¼¶ÔÂ°×Ê¯ÊýÁ¿		10346	ITEM_BASE	1005	1	2000000000	SUM	
877	20880	6¼¶ÔÂ°×Ê¯ÊýÁ¿		10347	ITEM_BASE	1005	1	2000000000	SUM	
878	20881	1¼¶çúçêÊ¯ÊýÁ¿		10348	ITEM_BASE	1005	1	2000000000	SUM	
879	20882	2¼¶çúçêÊ¯ÊýÁ¿		10349	ITEM_BASE	1005	1	2000000000	SUM	
880	20883	3¼¶çúçêÊ¯ÊýÁ¿		10350	ITEM_BASE	1005	1	2000000000	SUM	
881	20884	4¼¶çúçêÊ¯ÊýÁ¿		10351	ITEM_BASE	1005	1	2000000000	SUM	
882	20885	5¼¶çúçêÊ¯ÊýÁ¿		10352	ITEM_BASE	1005	1	2000000000	SUM	
883	20886	6¼¶çúçêÊ¯ÊýÁ¿		10353	ITEM_BASE	1005	1	2000000000	SUM	
884	20887	1¼¶ºÚê×Ê¯ÊýÁ¿		10354	ITEM_BASE	1005	1	2000000000	SUM	
885	20888	2¼¶ºÚê×Ê¯ÊýÁ¿		10355	ITEM_BASE	1005	1	2000000000	SUM	
886	20889	3¼¶ºÚê×Ê¯ÊýÁ¿		10356	ITEM_BASE	1005	1	2000000000	SUM	
887	20890	4¼¶ºÚê×Ê¯ÊýÁ¿		10357	ITEM_BASE	1005	1	2000000000	SUM	
888	20891	5¼¶ºÚê×Ê¯ÊýÁ¿		10358	ITEM_BASE	1005	1	2000000000	SUM	
889	20892	6¼¶ºÚê×Ê¯ÊýÁ¿		10359	ITEM_BASE	1005	1	2000000000	SUM	
890	20869	1¼¶ÑªµÎÊ¯ÊýÁ¿			TASK_STAT	30023	1	2000000000	SUM	
891	20870	2¼¶ÑªµÎÊ¯ÊýÁ¿			TASK_STAT	30024	1	2000000000	SUM	
892	20871	3¼¶ÑªµÎÊ¯ÊýÁ¿			TASK_STAT	30025	1	2000000000	SUM	
893	20872	4¼¶ÑªµÎÊ¯ÊýÁ¿			TASK_STAT	30026	1	2000000000	SUM	
894	20873	5¼¶ÑªµÎÊ¯ÊýÁ¿			TASK_STAT	30027	1	2000000000	SUM	
895	20874	6¼¶ÑªµÎÊ¯ÊýÁ¿			TASK_STAT	30028	1	2000000000	SUM	
896	20875	1¼¶ÔÂ°×Ê¯ÊýÁ¿			TASK_STAT	30029	1	2000000000	SUM	
897	20876	2¼¶ÔÂ°×Ê¯ÊýÁ¿			TASK_STAT	30030	1	2000000000	SUM	
